지형지물부호,관리번호,관리기관,행정구역,법정구역,법정동리,도로구간번호,공사번호,설치일자,정류장종류,정류장명,정류장유형,정류장고유번호,취득구분,취득금액,관리부서,내용연수,쉘터설치유무,설치유무(BIT),온열의자설치유무,비고,경도,위도
정류장,788,광주시,곤지암읍,곤지암읍,곤지암읍 봉현리,6138, ,2019-01-01,일반버스, ,지붕설치, ,미분류,0,대중교통과,0,,,, ,127.4007652,37.34416775
정류장,787,광주시,광남동,태전동,,5186, ,2019-01-01,공용,태전힐스테이트6지구,지붕유/표지판무, ,기부채납,0,대중교통과,0,,,, ,127.2294528,37.37785043
정류장,786,광주시,광남동,태전동,,160368, ,1900-01-01,공용,쌍용APT,지붕유/표지판무, ,매입,0,대중교통과,0,,,, ,127.2355704,37.38588893
정류장,785,광주시,광남동,태전동,태전동,160749, ,2013-01-01,공용,"태봉경기약국,광남초교",지붕유/표지판무, ,매입,0,대중교통과,0,,,, ,127.23146,37.39302677
정류장,784,광주시,광남동,태전동,,5810, ,2018-03-29,공용,태전2리마을회관,표지설치, ,미분류,0,대중교통과,0,,,, ,127.2263718,37.39304389
정류장,783,광주시,광남동,태전동,태전동,5815, ,2018-03-29,공용,태전효성해링턴플레이스,지붕유/표지판유,38537,미분류,0,대중교통과,0,,,, ,127.2295896,37.39025622
정류장,782,광주시,광남동,태전동,태전동,5815, ,2018-03-29,공용,태전효성해링턴플레이스,지붕유/표지판유,38912,미분류,0,대중교통과,0,,,, ,127.2296774,37.39044536
정류장,781,광주시,광남동,태전동,태전동,5812, ,2018-03-29,공용,태전효성해링턴플레이스 정문,표지설치,54217,미분류,0,대중교통과,0,,,, ,127.2287771,37.39282138
정류장,780,광주시,광남동,태전동,태전동,5812, ,2018-03-29,공용,태전효성해링턴플레이스 정문,표지설치,54216,미분류,0,대중교통과,0,,,, ,127.2289176,37.39266811
정류장,778,광주시,광남동,태전동,태전동,5836, ,2018-01-01,일반버스,태전2통,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.2271354,37.39332025
정류장,777,광주시,오포읍,오포읍,오포읍 신현리,5804, ,2018-12-21,일반버스,"신현리,대호빌리지",지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.1584474,37.36257611
정류장,776,광주시,오포읍,오포읍,오포읍 신현리,5803, ,2018-12-21,일반버스,신현3리,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.1582397,37.36093075
정류장,775,광주시,오포읍,오포읍,오포읍 신현리,5804, ,2018-12-21,일반버스,"신현리,대호빌리지",지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.1586027,37.36254297
정류장,774,광주시,오포읍,오포읍,오포읍 신현리,5805, ,2018-12-21,일반버스,신현3리,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.1582034,37.35996565
정류장,773,광주시,초월읍,초월읍,초월읍 지월리,5737, ,2018-01-01,일반버스,청목가든,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.2959326,37.41424776
정류장,772,광주시,초월읍,초월읍,초월읍 지월리,5737, ,2018-01-01,일반버스,청목가든,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.2959606,37.41434123
정류장,771,광주시,퇴촌면,퇴촌면,퇴촌면 광동리,5735, ,2017-01-01,일반버스,퇴촌면사무소,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.306377,37.46710998
정류장,770,광주시,퇴촌면,퇴촌면,퇴촌면 광동리,5736, ,2017-01-01,일반버스,퇴촌면사무소,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3061,37.46681627
정류장,769,광주시,오포읍,오포읍,오포읍 양벌리,5725, ,2018-01-01,공용,양벌1리매곡초등학교,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2474878,37.37231713
정류장,768,광주시,오포읍,오포읍,오포읍 양벌리,5724, ,2018-01-01,공용,양벌1리매곡초등학교,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2474728,37.37193273
정류장,767,광주시,초월읍,초월읍,초월읍 무갑리,5674, ,2018-01-01,공용,무갑리사거리,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3099592,37.42579636
정류장,766,광주시,초월읍,초월읍,초월읍 무갑리,5674, ,2018-01-01,공용,천형농장,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.314632,37.42247096
정류장,765,광주시,초월읍,초월읍,초월읍 무갑리,5674, ,2018-01-01,공용,불법사입구,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3179531,37.42131329
정류장,764,광주시,초월읍,초월읍,초월읍 무갑리,5674, ,2018-01-01,공용,"양지마을,무갑사입구",지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.3209941,37.42095322
정류장,763,광주시,초월읍,초월읍,초월읍 무갑리,5674, ,2018-01-01,공용,"양지마을,무갑사입구",지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3208596,37.42082181
정류장,762,광주시,오포읍,오포읍,,120719, ,2014-01-01,공용,유리공장앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2091476,37.34850519
정류장,761,광주시,오포읍,오포읍,,120719, ,2014-01-01,공용,유리공장앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2094108,37.34845619
정류장,760,광주시,송정동,목현동,,140489, ,2015-12-01,공용,두리봉마을,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2147355,37.43419985
정류장,759,광주시,송정동,목현동,목현동,140489, ,2014-01-01,공용,왕사성,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2240751,37.43486032
정류장,758,광주시,오포읍,오포읍,오포읍 능평리,100116, ,2013-01-01,공용,현동빌타운앞(상행),지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.1607188,37.35013572
정류장,757,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,공용,바비농장앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1733041,37.38000364
정류장,756,광주시,광남동,태전동,태전동,160258, ,2020-01-01,공용,뗏골마을앞,지붕유/표지판유,38144,매입,0,대중교통과,0,,,, ,127.2175102,37.39498406
정류장,755,광주시,퇴촌면,퇴촌면,,360575, ,1900-01-01,공용,도수삼거리,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3228379,37.46650345
정류장,754,광주시,광남동,삼동,삼동,160506, ,2017-01-01,공용,삼동역육교,지붕유/표지판유, ,매입,0,대중교통과,0,,,, ,127.2047511,37.40943218
정류장,753,광주시,광남동,삼동,삼동,160506, ,2017-01-01,공용,삼동역육교,지붕유/표지판유, ,매입,0,대중교통과,0,,,, ,127.20415,37.40954228
정류장,752,광주시,광남동,태전동,태전동,5225, ,2017-01-01,공용,태전힐스테이트7지구,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2309475,37.37888758
정류장,751,광주시,광남동,태전동,태전동,5221, ,2017-01-01,공용,태전힐스테이트7지구,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2306866,37.37849822
정류장,750,광주시,광남동,태전동,태전동,5208, ,2017-01-01,일반버스,안골,표지설치, ,미분류,0,대중교통과,0,,,, ,127.2345609,37.38352208
정류장,749,광주시,광남동,태전동,태전동,5231, ,2017-01-01,공용,태전e편한세상1차,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2309787,37.38117172
정류장,748,광주시,광남동,태전동,태전동,5231, ,2017-01-01,공용,태전e편한세상1차,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.230718,37.38096809
정류장,747,광주시,광남동,태전동,태전동,5211, ,2017-01-01,공용,"태전파크자이,힐스테이트5지구",지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2326146,37.38287534
정류장,746,광주시,광남동,태전동,태전동,5208, ,2017-01-01,공용,"태전파크자이,힐스테이트5지구",지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.234602,37.383286
정류장,745,광주시,광남동,태전동,태전동,5193, ,2017-01-01,공용,태전힐스테이트5지구,지붕유/표지판무,54129,미분류,0,대중교통과,0,,,, ,127.2333771,37.38449988
정류장,744,광주시,광남동,태전동,태전동,5179, ,2017-01-01,공용,태전고등학교,지붕유/표지판무,54179,미분류,0,대중교통과,0,,,, ,127.2336374,37.38609375
정류장,743,광주시,광남동,태전동,태전동,5091, ,2017-01-01,공용,태전힐스테이트6지구,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2280289,37.37961481
정류장,742,광주시,광남동,태전동,태전동,5091, ,2017-01-01,공용,태전힐스테이트6지구,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2282967,37.37968069
정류장,741,광주시,광남동,태전동,태전동,5023, ,2017-01-01,일반버스,태성초등학교,표지설치, ,미분류,0,대중교통과,0,,,, ,127.2299088,37.38540409
정류장,740,광주시,광남동,태전동,태전동,5019, ,2017-01-01,공용,"태전아이파크,태성초등학교",지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2303145,37.38459985
정류장,739,광주시,광남동,태전동,태전동,5019, ,2017-01-01,공용,"태전아이파크,태성초등학교",지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2301739,37.38435739
정류장,738,광주시,광남동,태전동,태전동,4980, ,2017-01-01,공용,태전e편한세상2차,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.2317064,37.38875128
정류장,737,광주시,도척면,도척면,,260954, ,2012-01-01,공용,도궁초교 후문앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3127332,37.33486392
정류장,736,광주시,퇴촌면,퇴촌면,,360602, ,2014-01-01,공용,도수리 소담골입구,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3280057,37.46699143
정류장,735,광주시,퇴촌면,퇴촌면,,360602, ,2014-01-01,공용,도수리 소담골입구,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3281796,37.46694431
정류장,734,광주시,퇴촌면,퇴촌면,,360781, ,2017-01-01,일반버스,시매장,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.3507545,37.47788246
정류장,733,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,4846, ,2017-01-01,일반버스,부향1리,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.387404,37.3570481
정류장,732,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,4846, ,2017-01-01,일반버스,부향1리,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3872272,37.35714907
정류장,731,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,4848, ,2017-01-01,일반버스,부향1리회관앞,지붕무/표지판유, ,미분류,0,대중교통과,0,,,, ,127.3941101,37.35776247
정류장,730,광주시,곤지암읍,곤지암읍,곤지암읍 부항리,4848, ,2017-01-01,일반버스,부향1리회관앞,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.3939485,37.35790848
정류장,729,광주시,초월읍,초월읍,,240452, ,2009-01-01,공용,지월마을회관,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2906593,37.41290191
정류장,728,광주시,경안동,역동,,4523, ,2016-10-01,택시,경기광주역,지붕유/표지판무, ,기부채납,0,대중교통과,0,,,, ,127.252357,37.39883164
정류장,727,광주시,경안동,역동,,1668, ,2016-10-01,택시,경기광주역,지붕유/표지판무, ,기부채납,0,대중교통과,0,,,, ,127.2522761,37.39877245
정류장,726,광주시,경안동,역동,역동,1668, ,2016-10-01,일반버스,경기광주역,지붕유/표지판유, ,매입,0,대중교통과,0,,,, ,127.252236,37.39843782
정류장,725,광주시,초월읍,초월읍,,240369, ,2014-01-01,공용,수산나요양원,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2974294,37.39592395
정류장,724,광주시,초월읍,초월읍,,240369, ,2014-01-01,공용,신일아파트후문,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2919138,37.39382247
정류장,723,광주시,초월읍,초월읍,,240369, ,2014-01-01,공용,신일아파트후문,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2919052,37.39391738
정류장,722,광주시,초월읍,초월읍,,240369, ,2014-01-01,공용,도평리대주아파트,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2906477,37.39350167
정류장,721,광주시,퇴촌면,퇴촌면,,360434, ,2012-01-01,공용,수진농장앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3070888,37.44941362
정류장,720,광주시,퇴촌면,퇴촌면,,360505, ,2012-01-01,공용,수진농장앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3070545,37.44967833
정류장,719,광주시,광남동,태전동,태전동,160253, ,2016-01-01,공용,양지전원마을,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2063181,37.3995247
정류장,718,광주시,광남동,직동,,160667, ,2016-01-01,공용,직동공단,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.1925243,37.39628684
정류장,717,광주시,퇴촌면,퇴촌면,,360004, ,2016-08-01,공용,도수교,지붕무/표지판무, ,매입,0,대중교통과,10,,,, ,127.313356,37.47091673
정류장,716,광주시,광남동,중대동,,161038, ,2014-01-01,공용,태전동현대아파트입구,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2327402,37.39676797
정류장,715,광주시,송정동,송정동,송정동,2003, ,2016-12-21,공용,밀목빌라앞,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.259537,37.42981612
정류장,714,광주시,오포읍,오포읍,오포읍 신현리,100224, ,2016-12-21,공용,현대모닝사이드2차입구,지붕유/표지판무, ,미분류,0,대중교통과,0,,,, ,127.1575034,37.36012422
정류장,712,광주시,광남동,목동,,160164, ,2014-01-01,공용,테크노티,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2058012,37.38395895
정류장,711,광주시,광남동,목동,,160164, ,2014-01-01,공용,테크노티,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.206166,37.38386724
정류장,710,광주시,광남동,장지동,장지동,4488, ,2016-09-01,일반버스,경안중학교,지붕유/표지판무,38245,미분류,0,대중교통과,0,,,, ,127.2473592,37.39435692
정류장,709,광주시,광남동,장지동,장지동,4488, ,2016-09-01,일반버스,"경안중학교,ICT폴리텍대학",지붕설치,38244,미분류,0,대중교통과,0,,,, ,127.2471408,37.39461298
정류장,708,광주시,광남동,장지동,태전동,160561, ,2010-01-01,좌석버스,현대아파트,지붕무/표지판유,38999,매입,0,대중교통과,0,,,, ,127.2372029,37.39308839
정류장,707,광주시,광남동,장지동,태전동,160561, ,2010-01-01,좌석버스,현대아파트,지붕무/표지판유,54034,매입,0,대중교통과,0,,,, ,127.2371431,37.39294816
정류장,706,광주시,오포읍,오포읍,,900265, ,2016-01-01,공용,가래울,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2234556,37.36679506
정류장,705,광주시,오포읍,오포읍,,900265, ,2016-01-01,공용,가래울,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2234852,37.36670983
정류장,704,광주시,오포읍,오포읍,,120768, ,2016-01-01,공용,오포행정복지센터,지붕유/표지판유, ,매입,0,대중교통과,0,,,, ,127.2284581,37.36703166
정류장,703,광주시,오포읍,오포읍,,120768, ,2016-01-01,공용,오포행정복지센터,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.2288142,37.36693084
정류장,702,광주시,곤지암읍,곤지암읍,,262417, ,2016-01-01,택시, ,지붕유/표지판무, ,무상귀속,0,대중교통과,0,,,, ,127.346385,37.35014618
정류장,701,광주시,곤지암읍,곤지암읍,,123289, ,2000-01-01,공용,대석동마을앞,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3422627,37.3531595
정류장,700,광주시,곤지암읍,곤지암읍,,123290, ,2000-01-01,공용,신대리 입구,지붕무/표지판유, ,매입,0,대중교통과,0,,,, ,127.3372493,37.35293709
정류장,699,광주시,경안동,경안동,경안동,399, ,2000-01-01,공용,참조은 병원,지붕유/표지판무, ,매입,0,대중교통과,0,,,, ,127.2603694,37.41069913
정류장,698,광주시,송정동,목현동,,140489, ,2015-12-01,공용,두리봉마을,지붕유/표지판무, ,매입,0,대중교통과,0,,,, ,127.2145413,37.43433159
